index,CID,Molecule (RDKit Mol),SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA9,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA1,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA5,smr_VSA6,smr_VSA7,smr_VSA8,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
154,11705034,Cl.Cl.NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.438,117.4839,184.548197,66.64,448.41,447.185561,5,2,7,1,4,1,8,29,61,3,1,2,2,0,2,2,1,0,0,0.619048,18.410411,10.072679,7.818807,6.147645,4.430298,10.072679,7.818807,6.147645,4.430298,-1.21,25.825984,11.842294,6.382184,5.733667,59.752951,4.794537,5.817221,55.30374,24.265468,0,0,0,4.390415,0,24.814066,13.979489,0,9.799819,5.733667,50.484677,32.723782,35.646141,0,0,36.504491,10.633577,14.488984,4.390415,0,24.814066,6.420822,76.003846,25.073786,0,11.356146,5.783245,5.90718,0,0,21,1,2,0,0,0,0,1,2,2,0,29,9,2,0,15,3,0,7,7,5,2,1,0,0,4,3,2,0,13,4,1,0,0,0,3,0,0,0,0,0,0
155,11672491,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,7.2104,270.2306,422.071193,204.68,1005.214,1004.543449,16,6,19,6,10,4,18,72,146,6,4,2,2,0,2,2,4,0,0,0.481481,42.384328,24.47544,19.1588,12.017745,7.681124,24.47544,19.1588,12.017745,7.681124,-6.34,58.232399,29.87175,20.785043,20.107303,141.806336,35.7681,23.470254,75.632041,97.061873,0,0,0,18.369904,11.499024,0,57.858814,0,30.233216,11.835812,103.848875,53.488134,130.950121,0,11.499024,24.00084,60.133052,0,27.958979,0,0,76.225885,148.578211,38.262707,13.213764,23.133465,12.207933,0,0,24.00084,54,2,0,0,0,0,0,4,2,10,0,72,35,4,0,24,12,0,19,26,16,6,6,0,0,16,10,10,0,24,12,0,0,0,0,6,0,0,0,0,0,0
156,11622909,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,1.7714,73.2094,108.971297,46.33,246.354,246.173213,3,2,5,1,2,1,3,18,40,2,1,1,1,0,0,0,1,1,1,0.533333,11.225341,6.752057,4.951571,4.110895,2.88174,6.752057,4.951571,4.110895,2.88174,-1.35,13.090418,5.105225,1.925631,5.733667,30.441359,10.209528,5.917906,25.831748,30.331835,0,0,0,0,0,0,4.794537,0,4.89991,11.651574,25.683286,19.634269,35.895287,0,0,5.90718,10.633577,4.794537,0,0,0,30.331835,38.29441,13.089513,5.41499,0,0,5.90718,0,0,15,0,0,0,0,0,0,2,0,1,0,18,9,1,0,6,3,0,5,4,3,2,1,0,0,4,3,2,0,6,2,1,1,0,0,1,0,0,0,0,0,0
157,11577221,Cl.Cl.NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,4.9628,149.4344,222.397178,52.81,519.561,518.257917,5,2,6,1,4,1,7,35,75,5,2,2,3,0,2,3,2,0,0,0.535714,22.295026,12.8799,10.0478,8.187829,6.250506,12.8799,10.0478,8.187829,6.250506,-1.79,27.791902,12.445084,5.797092,10.633577,60.514463,17.63618,0,49.651833,48.530937,0,0,0,11.374773,0,24.814066,4.794537,0,9.799819,5.733667,56.905498,44.168448,59.65784,0,0,42.096019,15.533487,9.694447,0,0,24.814066,42.819024,87.839658,31.009042,0,5.538925,0,5.90718,0,0,28,0,2,0,0,0,0,1,3,1,0,35,7,1,0,23,6,0,6,6,5,2,1,0,0,2,3,1,0,19,7,1,0,0,0,4,1,0,0,0,4,2
158,11557104,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.O=C(O)C(O)C(O)C(=O)O,7.2104,270.2306,422.071193,204.68,1005.214,1004.543449,16,6,19,6,10,4,18,72,146,6,4,2,2,0,2,2,4,0,0,0.481481,42.384328,24.47544,19.1588,12.017745,7.681124,24.47544,19.1588,12.017745,7.681124,-6.34,58.232399,29.87175,20.785043,20.107303,141.806336,35.7681,23.470254,75.632041,97.061873,0,0,0,18.369904,11.499024,0,57.858814,0,30.233216,11.835812,103.848875,53.488134,130.950121,0,11.499024,24.00084,60.133052,0,27.958979,0,0,76.225885,148.578211,38.262707,13.213764,23.133465,12.207933,0,0,24.00084,54,2,0,0,0,0,0,4,2,10,0,72,35,4,0,24,12,0,19,26,16,6,6,0,0,16,10,10,0,24,12,0,0,0,0,6,0,0,0,0,0,0
159,11499499,Cl.NCC(CC(=O)O)c1ccccc1,1.6254,57.7382,89.339911,63.32,215.68,215.071306,3,3,4,2,2,0,4,14,28,1,1,0,0,0,0,0,1,0,0,0.3,8.535872,4.205388,2.941172,1.976515,1.273257,4.205388,2.941172,1.976515,1.273257,-1.06,12.94,6.402326,3.766719,5.733667,17.620589,4.794537,0,17.902179,30.331835,0,0,0,0,0,12.407033,9.901065,0,0,5.733667,12.338728,6.544756,35.895287,0,0,18.376338,10.840195,4.794537,0,0,12.407033,30.331835,12.108208,5.917906,6.420822,0,0,0,0,5.969305,10,0,1,0,0,0,0,1,0,2,0,14,6,1,0,3,3,0,4,5,3,3,2,0,0,3,2,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0
160,11277418,O=C1N=C(N2CCCCC2)CN1c1ccc(Cl)cc1,3.1644,77.053,117.219056,35.91,277.755,277.09819,4,0,1,0,2,2,5,19,35,3,1,1,2,0,1,2,1,0,0,0.428571,11.435824,7.012709,5.357311,3.866506,2.686648,6.634744,4.920876,3.61453,2.56066,-1.55,12.482111,5.211205,2.585274,4.89991,36.400913,0,0,19.262465,29.257873,5.022633,0,0,10.481923,0,11.60094,4.794537,0,4.89991,4.992405,19.262465,24.534179,29.288102,0,0,29.15506,4.89991,4.89991,4.794537,4.992405,0,11.60094,43.527933,23.799532,6.544756,5.83562,0,0,0,6.031115,14,0,1,0,0,0,0,0,3,1,0,19,3,1,0,13,4,0,1,5,4,0,0,0,0,2,0,0,0,11,6,0,0,0,1,2,0,0,0,0,0,0
161,11237860,Cl.O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,4.6776,145.5,223.504436,56.75,529.15,528.232575,6,0,5,0,6,2,8,36,73,7,2,5,5,1,2,2,1,3,3,0.678571,22.520732,14.614157,12.571447,10.842198,9.020364,13.840761,11.766472,10.025282,8.224627,-1.7,24.626205,9.879612,4.05854,4.89991,65.256257,9.589074,35.507436,44.945751,24.265468,0,10.086144,0,5.817863,0,23.93952,9.589074,0,14.173359,35.507436,44.945751,44.168448,24.265468,0,0,51.657886,4.89991,19.388894,0,4.37354,12.407033,24.974377,79.440953,44.654763,16.535732,5.817863,0,11.814359,0,0,28,0,1,0,0,1,0,0,4,2,0,36,5,2,0,29,5,0,5,8,6,0,0,0,0,2,2,0,0,17,14,0,0,0,4,3,0,0,0,0,7,4
162,11198924,CCCc1c(Cn2ccnc2-c2ncccc2F)ncn2nc(C)nc12,2.83112,94.032,149.139823,73.79,351.389,351.160772,7,0,5,0,7,0,8,26,44,4,4,0,0,4,0,0,0,0,0,0.277778,14.593882,8.487948,6.059592,4.184253,3.055594,8.487948,6.059592,4.184253,3.055594,-3.16,16.3161,6.624389,2.829899,0,34.117093,12.965578,12.740958,30.426343,37.050585,0,17.16551,0,4.390415,0,0,4.390415,0,34.117093,0,33.233874,0,59.94959,0,11.518332,5.647177,4.5671,0,28.841727,5.098682,0,13.344559,25.477293,24.153982,12.238684,17.845653,17.288803,0,0,0,18,1,0,0,0,0,0,0,7,0,0,26,8,0,0,11,10,0,5,7,7,0,0,0,0,3,3,0,0,11,9,0,0,0,2,2,0,0,0,0,2,1
163,10455311,CCOc1ccccc1O[C@H](c1ccccc1)[C@@H]1CNCCO1,3.1938,90.0317,136.927759,39.72,313.397,313.167794,4,1,6,1,4,0,4,23,46,3,2,1,1,0,1,1,2,0,0,0.368421,13.404025,8.139507,5.44225,3.825002,2.740512,8.139507,5.44225,3.825002,2.740512,-2.04,15.840489,7.993806,4.032016,14.790515,32.407243,4.736863,0,18.591155,54.597304,0,0,0,0,11.499024,0,14.210589,0,5.316789,0,19.13167,26.303277,60.160755,0,11.499024,0,19.527377,0,0,0,0,42.464569,24.619923,13.089513,13.213764,6.103966,17.60299,0,0,0,19,0,0,0,0,0,0,0,1,2,1,23,7,0,0,12,6,0,6,7,4,1,1,0,0,1,3,1,0,14,4,0,0,0,0,3,0,0,0,0,0,0
164,10415975,CCCCCCCCCC(=O)OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,8.2933,160.154,246.865467,32.78,588.78,588.299734,4,0,14,0,5,0,8,41,84,4,2,1,2,0,1,2,2,0,0,0.545455,25.002073,15.958949,12.072243,9.059745,6.568972,15.142453,10.988466,7.907927,5.482564,-2.29,31.641412,15.80178,9.617774,0,61.644545,15.707699,0,81.401486,58.331557,0,5.573105,0,13.171245,0,11.761885,22.702645,0,9.799819,0,80.678397,45.87542,65.230944,0,0,23.304295,9.636773,9.694447,0,13.171245,0,81.485673,53.807119,55.480327,5.563451,6.606882,0,0,0,12.145604,33,3,0,0,0,1,0,0,2,2,0,41,20,2,0,16,6,0,14,6,4,0,0,0,0,5,14,1,1,12,8,0,0,0,0,4,0,0,0,0,4,2
165,10199199,CNC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1,4.3958,79.2837,115.928122,12.03,265.828,265.159727,1,1,5,1,1,0,2,18,42,2,1,1,1,0,0,0,1,1,1,0.625,12.426422,7.393968,6.423832,4.639493,3.394944,7.016004,5.987396,4.387517,3.268956,-0.53,13.891409,5.625568,2.574572,5.316789,13.089513,5.41499,5.917906,45.094212,24.265468,5.022633,0,0,0,0,11.60094,0,0,5.316789,5.917906,50.987592,7.047672,34.851553,0,0,11.60094,5.316789,0,0,0,0,44.00197,49.924229,16.479465,0,0,0,0,0,0,16,0,1,0,0,0,0,1,0,0,0,18,9,0,0,7,3,0,5,1,1,1,1,0,0,4,2,2,0,7,2,1,0,1,0,1,0,0,0,0,0,0
166,10140115,Cl.OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5.0235,120.9188,190.888306,26.71,470.988,470.140647,3,1,5,1,4,0,8,31,57,4,2,1,2,0,1,2,2,0,0,0.391304,18.70068,11.017594,8.704059,6.820954,5.123202,10.201097,7.620282,5.669136,4.036793,-1.51,24.138726,10.404233,5.648959,0,60.781767,6.176299,0,23.111176,58.331557,0,5.573105,0,13.171245,0,24.168918,18.277773,0,9.799819,0,22.388087,45.87542,65.230944,0,0,29.742023,10.006437,4.89991,0,13.171245,12.407033,36.037006,47.386297,49.059505,12.170333,0,0,0,0,6.176299,23,3,1,0,0,1,0,0,2,1,0,31,10,1,0,16,6,0,5,4,3,1,1,0,0,4,5,0,1,12,8,0,0,0,0,4,0,0,0,0,4,2
167,10071196,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,4.6665,121.4727,184.737046,44.81,427.564,427.263506,5,1,8,1,3,2,6,31,65,3,2,1,1,0,1,1,2,0,0,0.48,18.812138,11.096448,8.796325,5.60632,3.705511,11.096448,8.796325,5.60632,3.705511,-2.6,23.071312,11.141861,7.243761,10.053652,48.616842,13.089513,11.735127,37.816021,48.530937,0,0,0,9.184952,5.749512,0,13.921815,0,15.116608,5.917906,45.820471,26.744067,65.47506,0,5.749512,6.031115,19.853471,0,9.184952,0,0,38.112943,74.289105,19.131354,6.606882,11.566733,0,0,0,6.031115,25,1,0,0,0,0,0,2,1,2,0,31,14,1,0,12,6,0,8,7,5,1,1,0,0,5,5,3,0,12,6,0,0,0,0,3,0,0,0,0,0,0
168,9974162,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@H](O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,3.5676,93.3166,145.764758,57.53,334.5,334.250795,3,2,2,2,3,0,3,24,58,4,0,4,4,0,0,0,0,4,4,0.952381,15.337845,10.21524,9.883991,9.182584,7.874562,10.21524,9.883991,9.182584,7.874562,-0.41,17.026435,5.805054,2.263537,0,28.707148,4.794537,40.419511,71.634869,0,0,0,0,0,0,0,15.007592,0,0,40.419511,77.738835,6.606882,0,0,0,5.783245,10.213055,4.794537,0,0,0,13.847474,92.289,5.917906,6.103966,6.606882,5.783245,0,0,0,21,0,0,0,0,0,0,0,0,3,0,24,6,1,0,20,0,0,2,6,3,2,2,0,0,5,1,1,0,9,6,2,0,0,1,3,0,0,0,0,6,3
169,9966051,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,3.86424,91.5637,131.105125,15.27,298.455,298.15037,2,1,3,1,3,0,3,21,43,3,2,1,1,0,1,1,2,0,0,0.333333,13.541837,8.353298,6.659563,5.116394,3.783997,7.536802,5.575786,3.873289,2.742759,-1.45,14.485718,6.543094,3.418937,10.216698,26.179026,0,13.847474,11.126903,52.255536,0,0,0,5.687386,0,11.761885,0,0,5.316789,0,23.638441,31.078935,53.591472,0,0,17.449271,10.216698,0,0,0,0,41.590805,37.610027,35.969993,5.687386,0,0,0,0,0,18,0,0,0,0,1,0,0,2,0,0,21,5,0,0,12,6,0,3,2,2,1,1,0,0,2,1,0,0,12,6,0,0,0,0,3,0,0,0,0,0,0
170,9952420,CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1.Cl,5.403,116.609,170.642878,21.7,391.983,391.227807,3,0,12,0,3,0,4,27,61,2,2,0,0,0,0,0,2,0,0,0.478261,17.764111,9.823893,6.660913,4.51554,3.168013,9.823893,6.660913,4.51554,3.168013,-1.71,23.329541,13.45722,8.231461,9.473726,38.250858,12.841643,0,37.816021,48.530937,0,0,0,0,11.499024,12.407033,9.473726,0,4.89991,0,39.530761,33.350949,59.65784,0,11.499024,12.407033,14.373636,0,0,0,12.407033,50.245677,55.611615,12.965578,13.71668,0,11.499024,0,0,0,23,0,1,0,0,0,0,1,0,2,0,27,15,0,0,6,6,0,12,5,3,0,0,0,0,3,10,1,0,8,4,0,0,0,0,2,0,0,0,0,0,0
171,9926325,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1.Cl,3.9423,82.0505,126.314978,20.31,299.817,299.14522,2,0,5,0,2,0,4,20,43,2,1,1,1,0,1,1,1,0,0,0.5625,12.79467,7.160557,5.557786,3.92063,2.529009,7.160557,5.557786,3.92063,2.529009,-0.93,17.122438,8.37754,5.216452,0,30.317424,0,11.735127,42.965012,24.265468,0,0,0,4.390415,0,12.407033,9.184952,0,4.89991,5.917906,32.607024,19.634269,35.646141,0,0,18.190278,4.89991,4.794537,4.390415,0,12.407033,6.923737,69.080108,11.984273,0,5.817221,5.783245,0,0,0,16,1,1,0,0,0,0,0,1,1,0,20,7,1,0,9,3,0,5,3,2,0,0,0,0,3,3,1,0,8,4,0,0,0,0,2,0,0,0,0,0,0
172,9916995,CC(Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NCC(NC(=O)CCC(=O)O)c1ccccc1,4.8585,168.0626,262.229067,149.62,614.743,614.310435,10,5,12,5,5,3,10,45,87,7,3,4,4,1,0,0,2,4,4,0.485714,25.59002,16.047829,13.428573,10.051205,8.100355,16.047829,13.428573,10.051205,8.100355,-4.34,30.676159,12.94829,6.997064,15.950366,52.155059,25.541296,23.671624,69.038232,60.794147,0,10.902925,0,4.794537,0,0,29.021539,0,20.934344,23.671624,75.975043,6.544756,71.92105,0,0,34.77983,30.777735,14.383612,4.794537,0,0,48.530937,79.89274,36.486168,12.462662,11.642892,0,11.814359,0,12.062545,35,0,0,0,0,0,0,3,1,6,0,45,18,4,0,20,8,0,12,16,10,5,5,0,0,6,8,5,1,16,9,0,0,0,1,6,0,0,0,0,12,13
173,9909776,O=C(NCCN1CCN(c2cccc3c2OC[C@@H](CO)O3)CC1)c1ccc(F)cc1,1.5098,110.825,174.544167,74.27,415.465,415.190735,7,2,6,2,6,1,8,30,56,4,2,1,2,0,1,2,2,0,0,0.409091,16.720007,10.18214,7.42932,5.401934,3.714228,10.18214,7.42932,5.401934,3.714228,-2.84,20.433491,9.316608,4.6564,19.690424,74.499886,0,5.817221,10.357989,42.464569,0,0,0,10.077801,11.499024,0,23.765206,0,10.216698,0,6.103966,57.382212,53.845242,0,11.499024,11.594566,24.796952,9.694447,4.390415,0,0,6.066367,36.398202,44.83199,12.294268,12.424103,17.60299,0,5.90718,0,22,1,0,0,0,0,0,1,2,2,2,30,9,1,0,17,6,0,6,11,7,2,2,0,0,3,4,1,0,14,8,0,0,0,0,4,0,0,0,0,2,1
174,9903970,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,4.2585,80.947,123.478191,12.47,285.774,285.092042,2,0,0,0,2,0,3,20,36,4,2,1,2,0,1,2,2,0,0,0.294118,12.099721,7.347428,6.192669,4.647243,3.711602,6.969464,5.756233,4.412146,3.531059,-1.51,12.247394,4.505383,1.830646,4.736863,25.037095,0,0,22.962715,42.464569,5.022633,0,0,0,11.499024,11.60094,4.736863,0,4.89991,0,11.835812,20.137185,58.614106,0,11.499024,11.60094,9.636773,0,0,0,0,29.800041,36.876592,35.51141,0,11.499024,0,0,0,0,17,0,1,0,0,0,0,0,1,0,1,20,2,0,0,15,6,0,0,3,2,0,0,0,0,2,0,0,0,10,8,0,0,0,1,2,1,0,0,0,6,3
175,9884029,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21.Cl,5.0975,99.943,143.383695,3.24,331.912,331.116148,1,0,3,0,2,0,3,22,44,3,2,0,1,0,0,1,2,0,0,0.263158,14.714176,8.39423,6.668909,4.915058,3.782554,7.408632,5.651732,3.792716,2.71153,-1.22,17.138877,7.866256,3.751712,0,25.54001,5.752854,0,23.111176,59.50244,0,5.573105,0,0,0,24.168918,0,0,4.89991,0,17.069159,20.6401,71.297311,0,0,29.742023,4.89991,0,0,0,24.168918,48.54059,48.845992,17.193093,0,0,0,0,0,0,19,0,1,0,0,1,0,1,0,0,0,22,5,1,0,11,6,0,3,1,1,0,0,0,0,2,3,1,0,10,5,0,0,0,0,2,1,0,0,0,4,2
176,9883259,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2.Cl,2.38462,85.5562,132.196201,45.33,312.841,312.160456,4,1,3,1,3,0,5,21,46,3,1,1,2,1,1,1,0,0,1,0.6875,13.72266,7.749543,5.94849,4.69044,3.584184,7.749543,5.94849,4.69044,3.584184,-0.84,16.529138,6.946476,3.17416,0,48.515166,17.578506,12.841643,40.653855,0,0,0,0,0,0,12.407033,9.5314,0,9.883888,5.917906,33.109939,32.848033,22.514759,0,0,18.190278,9.720841,9.694447,0,0,12.407033,6.923737,31.749654,42.503483,13.213764,0,5.783245,0,0,0,16,0,1,0,0,0,0,0,2,1,1,21,5,1,0,14,2,0,3,6,4,1,1,0,0,3,2,0,0,8,7,0,0,0,1,2,0,0,0,0,2,1
177,9869458,NC(N)=NCCC[C@H](NC(=O)C(c1ccccc1)c1ccccc1)C(=O)NCc1ccc(O)cc1,2.3789,136.522,204.622177,142.83,473.577,473.24269,8,7,11,5,4,2,8,35,66,3,3,0,0,0,0,0,3,0,0,0.222222,19.431656,11.450505,8.14862,5.509354,3.739787,11.450505,8.14862,5.509354,3.739787,-4.33,25.295927,12.788115,7.886289,22.100912,35.467039,16.133831,0,35.449904,89.921544,0,0,0,0,5.749512,0,14.695602,0,10.633577,16.45974,31.346147,6.544756,101.619493,0,5.749512,17.773914,27.20744,14.581479,0,0,0,72.796405,41.664732,13.089513,5.917906,11.791353,5.959555,11.814359,0,0,27,0,0,0,0,0,0,5,0,3,0,35,16,3,0,9,9,0,11,11,8,7,5,0,0,5,7,5,0,14,4,0,0,0,0,3,0,0,0,0,0,0
178,9852746,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,9.11352,187.699,285.353438,90.46,664.907,664.436385,8,0,19,0,8,0,9,48,105,5,3,1,2,2,1,2,1,0,0,0.692308,29.450019,19.011043,14.178338,10.507285,7.576531,19.011043,14.178338,10.507285,7.576531,-3.07,36.21666,18.625881,9.987833,5.559267,45.211226,22.496978,12.740958,157.296111,27.516733,0,10.969244,0,4.390415,0,0,18.44491,0,19.607651,0,154.409714,19.634269,57.145838,0,0,16.93855,14.159868,14.156174,9.374394,0,0,89.13026,70.670914,48.138211,5.693928,5.817221,17.511391,0,5.559267,5.969305,39,1,0,0,0,0,0,0,4,3,1,48,23,2,0,19,8,0,19,12,8,0,0,0,0,5,17,1,0,13,12,0,0,0,1,4,0,0,0,0,4,2
179,9843029,Cl.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1.O,2.9236,99.0395,157.72131,71.22,383.847,383.129964,5,3,4,1,4,0,7,26,49,4,2,1,2,0,1,2,2,0,0,0.368421,15.059141,8.280641,6.236995,4.713948,3.416781,8.280641,6.236995,4.713948,3.416781,-2.02,20.293846,9.073311,4.383415,19.527377,31.965529,0,11.735127,17.902179,42.464569,0,0,0,4.390415,17.248535,12.407033,24.077196,0,5.316789,5.917906,12.338728,26.489337,53.845242,0,17.248535,12.407033,25.003569,0,4.390415,0,12.407033,12.132734,48.712404,18.52903,6.606882,11.566733,11.499024,6.792942,0,0,19,1,1,0,0,0,0,0,1,2,2,26,5,0,0,16,6,0,4,9,5,3,2,0,0,1,2,0,0,14,7,0,0,0,1,3,0,0,0,0,2,1
180,9841596,CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,4.9812,109.361,158.489785,21.7,355.522,355.251129,3,0,12,0,3,0,3,26,59,2,2,0,0,0,0,0,2,0,0,0.478261,16.539367,9.823893,6.660913,4.51554,3.168013,9.823893,6.660913,4.51554,3.168013,-2,20.3136,11.583767,6.718837,9.473726,38.250858,12.841643,0,37.816021,48.530937,0,0,0,0,11.499024,0,9.473726,0,4.89991,0,39.530761,33.350949,59.65784,0,11.499024,0,14.373636,0,0,0,0,50.245677,55.611615,12.965578,13.71668,0,11.499024,0,0,0,23,0,0,0,0,0,0,1,0,2,0,26,15,0,0,6,6,0,12,5,3,0,0,0,0,3,10,1,0,8,4,0,0,0,0,2,0,0,0,0,0,0
181,9832750,CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3C(C)=CC[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C6CCCCC6)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OCC(=CC=C[C@@H]3C)[C@@]45O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,5.9116,234.4254,378.806426,170.06,899.128,898.507857,14,3,7,3,14,0,14,64,138,8,0,5,8,0,4,6,0,1,2,0.78,39.044303,23.983486,19.968318,15.413642,11.681262,23.983486,19.968318,15.413642,11.681262,-2.31,48.157287,20.111596,9.820933,0,139.331177,52.163167,23.671624,105.750639,59.251454,0,0,0,0,0,0,67.482749,0,0,23.671624,202.966452,20.826477,59.251454,0,0,5.969305,62.688212,4.794537,0,0,0,69.56606,75.670653,51.738694,49.334647,42.038789,18.367165,0,0,5.969305,50,0,0,0,0,0,0,0,0,8,6,64,18,1,0,47,5,0,7,28,14,3,3,0,0,12,4,0,0,24,22,2,0,0,1,6,0,0,0,1,8,5
182,9826391,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)[C@@H]1COc2cccc(OC)c2C1.Cl,4.6221,131.182,203.935647,59.08,479.061,478.259835,6,0,9,0,5,2,7,33,72,4,1,2,3,0,1,2,1,1,1,0.692308,20.961061,12.41001,9.848765,7.603983,5.899173,12.41001,9.848765,7.603983,5.899173,-1.79,25.826019,11.565005,5.831114,9.473726,61.006968,16.009896,5.41499,70.274583,18.199101,0,0,0,0,11.499024,12.407033,19.0628,0,9.799819,5.41499,77.173794,33.350949,23.762553,0,11.499024,24.221393,9.473726,19.388894,0,0,12.407033,25.831748,69.162167,30.991692,7.109798,18.105906,0,11.814359,0,0,26,0,1,0,0,0,0,1,1,3,1,33,11,2,0,19,3,0,9,10,6,0,0,0,0,4,7,1,0,12,7,1,0,0,1,3,0,0,0,0,3,1
183,9800501,CC(=O)O.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,3.4174,101.4875,162.778934,77.02,389.423,389.163851,6,2,4,2,5,0,7,28,52,4,2,1,2,0,1,2,2,0,0,0.380952,15.689858,9.208372,6.756013,4.713948,3.416781,9.208372,6.756013,4.713948,3.416781,-2.8,19.947729,9.41251,5.356856,19.527377,37.56517,4.794537,11.735127,24.825916,42.464569,0,0,0,4.390415,17.248535,0,28.502068,0,5.316789,5.917906,19.262465,26.489337,53.845242,0,17.248535,5.969305,24.633905,4.794537,4.390415,0,0,12.132734,48.712404,25.452767,6.606882,11.566733,11.499024,6.792942,5.969305,0,21,1,0,0,0,0,0,0,1,3,2,28,7,1,0,16,6,0,4,11,6,2,2,0,0,4,2,1,0,14,7,0,0,0,1,3,0,0,0,0,2,1
184,9800068,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O=C(O)CCC(=O)O,2.6684,101.9422,159.800406,118.3,381.469,381.215138,7,4,7,4,5,0,7,27,58,2,1,1,1,0,0,0,1,1,1,0.6,16.09617,9.23451,7.358074,4.763935,3.383691,9.23451,7.358074,4.763935,3.383691,-2.12,22.920193,10.890794,8.405182,0,63.505781,9.589074,0,56.427109,24.265468,0,0,0,0,5.749512,0,30.015184,0,4.89991,0,56.464708,20.6401,29.82892,0,5.749512,11.938611,25.326019,9.589074,0,0,0,31.395199,44.633173,12.462662,18.442694,5.749512,0,0,0,11.938611,20,0,0,0,0,0,0,1,0,6,0,27,13,2,0,9,3,0,7,13,7,4,4,0,0,8,3,4,0,9,2,1,0,0,0,2,0,0,0,0,0,0
